"","Player_Id","Player_Name","hard_Hitting_Ability_17","Finisher_17","Fast_Scoring_ability_17","Consistency_bat_17","RunsBetweenWicket_17","hard_Hitting_Ability_17_16","Finisher_17_16","Fast_Scoring_ability_17_16","Consistency_bat_17_16","RunsBetweenWicket_17_16","hard_Hitting_Ability_17_16_15","Finisher_17_16_15","Fast_Scoring_ability_17_16_15","Consistency_bat_17_16_15","RunsBetweenWicket_17_16_15","Economy_17","Wicket_Taking_Ability_17","Ball_Consistency_17","Crucial_Wicket_Taking_Ability_17","Short_Performance_Index_17","Economy_17_16","Wicket_Taking_Ability_17_16","Ball_Consistency_17_16","Crucial_Wicket_Taking_Ability_17_16","Short_Performance_Index_17_16","Economy_17_16_15","Wicket_Taking_Ability_17_16_15","Ball_Consistency_17_16_15","Crucial_Wicket_Taking_Ability_17_16_15","Short_Performance_Index_17_16_15"
"470",470,"A Choudhary",0.5,0.333333333333333,1.25,25,0.833333333333333,0.5,0.333333333333333,1.25,25,0.833333333333333,0.5,0.333333333333333,1.25,25,0.833333333333333,8.44444444444444,21.6,30.4,0,1,8.44444444444444,21.6,30.4,0,1,8.44444444444444,21.6,30.4,0,1
"471",471,"AJ Tye",1.13333333333333,0.666666666666667,1.76666666666667,53,0.826086956521739,1.33333333333333,0.666666666666667,1.76666666666667,53,0.590909090909091,1.33333333333333,0.666666666666667,1.76666666666667,53,0.590909090909091,7.171875,10.6666666666667,12.75,0.166666666666667,1.4,7.171875,10.6666666666667,12.75,0.166666666666667,1.4,7.171875,10.6666666666667,12.75,0.166666666666667,1.4
"472",472,"Ankit Soni",0.666666666666667,0.333333333333333,0.777777777777778,3.5,0.125,0,0.333333333333333,0.777777777777778,3.5,0.777777777777778,0,0.333333333333333,0.777777777777778,3.5,0.777777777777778,7.98214285714286,56,74.5,0,0.333333333333333,7.98214285714286,56,74.5,0,0.333333333333333,7.98214285714286,56,74.5,0,0.333333333333333
"473",473,"AR Bawne",0.333333333333333,1,1,Inf,0.727272727272727,0.833333333333333,1,1,Inf,0.2,0.833333333333333,1,1,Inf,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",474,"Avesh Khan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.25,24,25,0,1,6.25,24,25,0,1,6.25,24,25,0,1
"475",475,"B Stanlake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.64,25,36,0,1,8.64,25,36,0,1,8.64,25,36,0,1
"476",476,"BA Stokes",0.784140969162996,0,1.3920704845815,31.6,0.726315789473684,0.969162995594714,0,1.3920704845815,31.6,0.524590163934426,0.969162995594714,0,1.3920704845815,31.6,0.524590163934426,7.64233576642336,22.8333333333333,29.0833333333333,0,1,7.64233576642336,22.8333333333333,29.0833333333333,0,1,7.64233576642336,22.8333333333333,29.0833333333333,0,1
"477",477,"Basil Thampi",0.333333333333333,0.8,0.933333333333333,Inf,0.642857142857143,0.333333333333333,0.8,0.933333333333333,Inf,0.642857142857143,0.333333333333333,0.8,0.933333333333333,Inf,0.642857142857143,9.53956834532374,25.2727272727273,40.1818181818182,0,0.916666666666667,9.53956834532374,25.2727272727273,40.1818181818182,0,0.916666666666667,9.53956834532374,25.2727272727273,40.1818181818182,0,0.916666666666667
"478",478,"C de Grandhomme",0.826086956521739,0.111111111111111,1.3695652173913,15.75,0.657894736842105,1.08695652173913,0.111111111111111,1.3695652173913,15.75,0.361111111111111,1.08695652173913,0.111111111111111,1.3695652173913,15.75,0.361111111111111,8.52941176470588,25.5,36.25,0,0.444444444444444,8.52941176470588,25.5,36.25,0,0.444444444444444,8.52941176470588,25.5,36.25,0,0.444444444444444
"479",479,"CR Woakes",0.468085106382979,0.571428571428571,0.978723404255319,15.3333333333333,0.571428571428571,0.851063829787234,0.571428571428571,0.978723404255319,15.3333333333333,0.153846153846154,0.851063829787234,0.571428571428571,0.978723404255319,15.3333333333333,0.153846153846154,8.93525179856115,16.3529411764706,24.3529411764706,0,1.30769230769231,8.93525179856115,16.3529411764706,24.3529411764706,0,1.30769230769231,8.93525179856115,16.3529411764706,24.3529411764706,0,1.30769230769231
"480",480,"DM Bravo",0.8,1,1.2,Inf,0.5,2,1,1.2,Inf,-1.33333333333333,2,1,1.2,Inf,-1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",481,"JJ Roy",1.02439024390244,0.333333333333333,1.4390243902439,29.5,0.548387096774194,2.19512195121951,0.333333333333333,1.4390243902439,29.5,-1.34782608695652,2.19512195121951,0.333333333333333,1.4390243902439,29.5,-1.34782608695652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",482,"K Rabada",0.382352941176471,0,0.808823529411765,18.3333333333333,0.467741935483871,0.735294117647059,0,0.808823529411765,18.3333333333333,0.0862068965517241,0.735294117647059,0,0.808823529411765,18.3333333333333,0.0862068965517241,9.81021897810219,22.8333333333333,37.3333333333333,0,1,9.81021897810219,22.8333333333333,37.3333333333333,0,1,9.81021897810219,22.8333333333333,37.3333333333333,0,1
"483",483,"LH Ferguson",0,1,1,Inf,1,0,1,1,Inf,1,0,1,1,Inf,1,7.44827586206897,29,36,0,0.75,7.44827586206897,29,36,0,0.75,7.44827586206897,29,36,0,0.75
"484",484,"MJ Henry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9354838709677,31,72,0,0.5,13.9354838709677,31,72,0,0.5,13.9354838709677,31,72,0,0.5
"485",485,"Mohammad Nabi",0,0,0.666666666666667,2,0.666666666666667,0,0,0.666666666666667,2,0.666666666666667,0,0,0.666666666666667,2,0.666666666666667,5.45454545454545,33,30,0,0.666666666666667,5.45454545454545,33,30,0,0.666666666666667,5.45454545454545,33,30,0,0.666666666666667
"486",486,"Mohammed Siraj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.31914893617021,14.1,21.9,0.166666666666667,1.2,9.31914893617021,14.1,21.9,0.166666666666667,1.2,9.31914893617021,14.1,21.9,0.166666666666667,1.2
"487",487,"NB Singh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.28,25,22,0,0.5,5.28,25,22,0,0.5,5.28,25,22,0,0.5
"488",488,"RA Tripathi",0.996363636363636,0.142857142857143,1.42181818181818,35.5454545454545,0.544186046511628,1.56363636363636,0.142857142857143,1.42181818181818,35.5454545454545,-0.206349206349206,1.56363636363636,0.142857142857143,1.42181818181818,35.5454545454545,-0.206349206349206,12,Inf,Inf,0,0,12,Inf,Inf,0,0,12,Inf,Inf,0,0
"489",489,"Rashid Khan",0.666666666666667,0.333333333333333,1.22222222222222,5.5,0.625,0,0.333333333333333,1.22222222222222,5.5,1.22222222222222,0,0.333333333333333,1.22222222222222,5.5,1.22222222222222,7.02439024390244,19.2941176470588,22.5882352941176,0,1.21428571428571,7.02439024390244,19.2941176470588,22.5882352941176,0,1.21428571428571,7.02439024390244,19.2941176470588,22.5882352941176,0,1.21428571428571
"490",490,"RD Chahar",0,1,1.5,Inf,1.5,0,1,1.5,Inf,1.5,0,1,1.5,Inf,1.5,8.34782608695652,23,32,0,1,8.34782608695652,23,32,0,1,8.34782608695652,23,32,0,1
"491",491,"SP Jackson",0.645161290322581,0.333333333333333,1.2258064516129,19,0.692307692307692,1.61290322580645,0.333333333333333,1.2258064516129,19,-0.571428571428571,1.61290322580645,0.333333333333333,1.2258064516129,19,-0.571428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",492,"SS Agarwal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,24,42,0,1,10.5,24,42,0,1,10.5,24,42,0,1
"493",493,"T Natarajan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,41,61.5,0,0.333333333333333,9,41,61.5,0,0.333333333333333,9,41,61.5,0,0.333333333333333
"494",494,"Tejas Baroka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.42857142857143,Inf,Inf,0,0,9.42857142857143,Inf,Inf,0,0,9.42857142857143,Inf,Inf,0,0
"495",495,"TS Mills",0.545454545454545,0,0.727272727272727,2.66666666666667,0.2,0,0,0.727272727272727,2.66666666666667,0.727272727272727,0,0,0.727272727272727,2.66666666666667,0.727272727272727,9.18918918918919,22.2,34,0,1,9.18918918918919,22.2,34,0,1,9.18918918918919,22.2,34,0,1
"496",496,"Vishnu Vinod",0.384615384615385,0,0.730769230769231,9.5,0.375,0.384615384615385,0,0.730769230769231,9.5,0.375,0.384615384615385,0,0.730769230769231,9.5,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",497,"Washington Sundar",0,1,0.75,Inf,0.75,0,1,0.75,Inf,0.75,0,1,0.75,Inf,0.75,6.42857142857143,22.75,24.375,0,0.8,6.42857142857143,22.75,24.375,0,0.8,6.42857142857143,22.75,24.375,0,0.8
